text_column,label_column,processed_text,numeric_label
smartfren lemah otak banget mahal dan komponen tidak ada kelanjutan . pelayanan jelek harga nya mahal . kalau lemah otak terus bagaimana pakai kuota nya . hmmm sungguh terlalu .,negative,"['smartfren', 'lemah', 'otak', 'banget', 'mahal', 'komponen', 'tidak_ada', 'layan', 'jelek', 'harga', 'mahal', 'lemah', 'otak', 'pakai', 'kuota', 'hmmm', 'sungguh']",0
"curry rice monster curry di singapore , rasa curry nya bedalah terus mantaplah tidak mengerti lagi curry rice terenak yang pernah saya makan sepertinya",positive,"['curry', 'rice', 'monster', 'curry', 'singapore', 'curry', 'beda', 'mantap', 'tidak_erti', 'curry', 'rice', 'enak', 'makan']",2
"kesan menikmati suasana kampung dan makanan kampung sangat menarik . mulai dari peralatan makan , dekorasi , hingga suguhan menu sangat unik dan berkesan tradisional . sangat menarik",positive,"['kesan', 'nikmat', 'suasana', 'kampung', 'makan', 'kampung', 'tarik', 'alat', 'makan', 'dekorasi', 'suguh', 'menu', 'unik', 'kesan', 'tradisional', 'tarik']",2
"saya mengunjungi restoran ini pada malam hari . banyak nya wisatawan asing yang makan malam di teras restoran mengingatkan saya pada suasana kemang di jakarta . pelayanan sangat ramah dan kita segera disambut dan diarahkan ke kursi yang kita inginkan . saya mengira bahwa makanan di sini cukup mahal karena pelayanan dan meja pengaturan seperti hotel , tetapi ternyata rentang harga makanan di sini termasuk terjangkau .",positive,"['unjung', 'restoran', 'malam', 'wisatawan', 'asing', 'makan', 'malam', 'teras', 'restoran', 'suasana', 'kemang', 'jakarta', 'layan', 'ramah', 'sambut', 'arah', 'kursi', 'ira', 'makan', 'mahal', 'layan', 'meja', 'atur', 'hotel', 'nyata', 'rentang', 'harga', 'makan', 'masuk', 'jangkau']",2
tidak nakal,positive,['tidak_nakal'],2
"kami tahu tempat ini sejak tahun lalu tapi tidak punya kesempatan untuk mencoba nya sampai jumat dan sabtu malam kemarin . kesan pertama , sebuah rumah tua dan kafe yang menjual steak dan jenis makanan populer lainnya di bandung . tapi setelah melihat menu dan makanan yang datang ke meja kami . kami memutuskan akan selalu datang kembali ke tempat ini setiap kali ke bandung .",positive,"['tidak_punya', 'coba', 'jumat', 'sabtu', 'malam', 'kemarin', 'kesan', 'buah', 'rumah', 'tua', 'kafe', 'jual', 'steak', 'jenis', 'makan', 'populer', 'bandung', 'lihat', 'menu', 'makan', 'meja', 'putus', 'kali', 'bandung']",2
"kampung daun ini bisa dibilang salah satu tujuan wisata kuliner untuk daerah bandung dan lembang . menyajikan masakan sunda yang cukup variatifdan menarik makanan nya memiliki rasa biasa saja , dan harga menengah ke atas . kampung daun memiliki kelibihan di suasana , pemandangan , dan sensasi menikmati makanan sunda di saung dengan udara sejuk pegumungan . jadi . salah satu tempat yang harus didatangi di bandung adalah kampung daun .",positive,"['kampung', 'daun', 'bilang', 'salah', 'tuju', 'wisata', 'kuliner', 'daerah', 'bandung', 'lembang', 'saji', 'masakan', 'sunda', 'variatifdan', 'tarik', 'makan', 'milik', 'harga', 'kampung', 'daun', 'milik', 'kelibihan', 'suasana', 'pandang', 'sensasi', 'nikmat', 'makan', 'sunda', 'saung', 'udara', 'sejuk', 'pegumungan', 'salah', 'bandung', 'kampung', 'daun']",2
"di rumah makan ini anda bisa menemukan menu makanan khas cirebon seperti empal gentong dan nasi jamblang , rasanya cukup enak dan harga nya juga terjangkau .",positive,"['rumah', 'makan', 'temu', 'menu', 'makan', 'khas', 'cirebon', 'empal', 'gentong', 'nasi', 'jamblang', 'enak', 'harga', 'jangkau']",2
giggle box yang satu ini memang unik di dekor nya . cocok kalau mau foto-foto lucu .,positive,"['giggle', 'box', 'unik', 'dekor', 'cocok', 'foto', 'foto', 'lucu']",2
prabowo bocorkan sedikit hasil pertemuan nya dengan partai koalisi,neutral,"['prabowo', 'bocor', 'hasil', 'temu', 'partai', 'koalisi']",1
"berkunjung ke rumah stroberi bersama teman-teman untuk arisan , suasana nya nyaman dan pelayanan yang cepat dan ramah , makanan enak sesuai dengan harga nya .",positive,"['kunjung', 'rumah', 'stroberi', 'teman', 'teman', 'arisan', 'suasana', 'nyaman', 'layan', 'cepat', 'ramah', 'makan', 'enak', 'sesuai', 'harga']",2
"kalau bukan orang demokrat , pasti ini orang pdip . senang amat ada perselisihan . poles saja kakak kalau non partisan",negative,"['tidak_orang', 'demokrat', 'orang', 'pdip', 'senang', 'selisih', 'poles', 'kakak', 'non', 'partisan']",0
"kue-kue nya enak , banyak pilihan nya dan tempat nya pun mudah dijangkau , berada di dalam mal istana plaza bandung",positive,"['kue', 'kue', 'enak', 'pilih', 'mudah', 'jangkau', 'mal', 'istana', 'plaza', 'bandung']",2
"tempat nya di gang tempat parkir tersedia di jalan raya tenang ada tukang parkir nya . menu nya macam macam , tapi yang terkenal bakmoy nya , disajika dalam piring sederhana dalam rm yang masih berbentuk rumah tinggal , meskipun ramai pelayanan nya cepat . rasa nadi bakmoy enak , gurih , porsi wanita alias kecil . makan di tempat ini serasa makan di rumah . bagus tempat , bagus makanan .",positive,"['gang', 'parkir', 'sedia', 'jalan', 'raya', 'tenang', 'tukang', 'parkir', 'menu', 'kenal', 'bakmoy', 'disajika', 'piring', 'sederhana', 'rm', 'bentuk', 'rumah', 'tinggal', 'ramai', 'layan', 'cepat', 'nadi', 'bakmoy', 'enak', 'gurih', 'porsi', 'wanita', 'alias', 'makan', 'serasa', 'makan', 'rumah', 'bagus', 'bagus', 'makan']",2
"banyakin driver nya dong jek , kami wellcome banget kok dengan ada nya gojek",positive,"['banyakin', 'driver', 'jek', 'wellcome', 'banget', 'gojek']",2
"kue nya enak . kalau kue nya pakai rhum , rum nya sangat terasa . bisa pesan untuk kue ulang tahun dan kue pernikahan .",positive,"['kue', 'enak', 'kue', 'pakai', 'rhum', 'rum', 'asa', 'pesan', 'kue', 'ulang', 'kue', 'nikah']",2
"selama satu minggu sarapan di taruma kafe penilaian saya sangat puas dengan menu yang disediakan , menu sarapan banyak dan berganti ganti , untuk jus kita juga bisa minta langsung di buatkan juice yang kita mau , staf melayani dengan ramah dan membuat saya serta beberapa teman betah untuk bersama lama duduk di taruma kafe .",positive,"['minggu', 'sarap', 'taruma', 'kafe', 'nilai', 'puas', 'menu', 'sedia', 'menu', 'sarap', 'ganti', 'ganti', 'jus', 'langsung', 'juice', 'staf', 'layan', 'ramah', 'teman', 'betah', 'duduk', 'taruma', 'kafe']",2
"tempat dingin , pemandangan menakjubkan . harga untuk maincorse nya lumayan mahal tapi masih bisa dijangkau . yang enak hanya untuk sekedar berkumpul bersama teman sambil minum-minum santai .",positive,"['dingin', 'pandang', 'takjub', 'harga', 'maincorse', 'lumayan', 'mahal', 'jangkau', 'enak', 'dar', 'kumpul', 'teman', 'minum', 'minum', 'santai']",2
"kalau korupsi , kader-kader demokrat di zaman apbn beye parah-parah , mulai dari ketua umum partai nya , bendhara nya , menteri , dpr dan lain-lain lengkap semua tersangkut korupsi",negative,"['korupsi', 'kader', 'kader', 'demokrat', 'zaman', 'apbn', 'beye', 'parah', 'parah', 'ketua', 'partai', 'bendhara', 'menteri', 'dpr', 'lengkap', 'sangkut', 'korupsi']",0
"dikira sudah mendukung 4 tidak , ternyata belum ya .",negative,"['dukung', '4', 'tidak_nyata', 'ya']",0
"di tempat ini terdapat berbagai pilihan makanan , baik makanan berat , makanan ringan , makanan tradisional khas bandung , makanan menu internasional , serta berbagai jenis minuman .",positive,"['pilih', 'makan', 'baik', 'makan', 'berat', 'makan', 'ringan', 'makan', 'tradisional', 'khas', 'bandung', 'makan', 'menu', 'internasional', 'jenis', 'minum']",2
legislator pdip : bssn tak punya kewenangan untuk penangkapan,neutral,"['legislator', 'pdip', 'bssn', 'tidak_punya', 'wenang', 'tangkap']",1
indomie pakai telor setengah matang terus diberi sawi dengan cabai . gaduh nikmat tuhan manakah yang kau dustakan .,positive,"['indomie', 'pakai', 'telor', 'matang', 'sawi', 'cabai', 'gaduh', 'nikmat', 'tuhan', 'kau', 'dusta']",2
"letak nya cukup nyaman , ada di jalan setiabudhi yang dekat dengan pilihan tempat belanja , dari resto pun cukup dekat ke tempat tersebut . makanan nya enak , pilihan nya banyak jadi tidak terlalu membosankan . tempat nya juga nyaman",positive,"['letak', 'nyaman', 'jalan', 'setiabudhi', 'pilih', 'belanja', 'resto', 'makan', 'enak', 'pilih', 'tidak_terlalu', 'bosan', 'nyaman']",2
"kita memang tidak selalu mendapatkan apa yang kita inginkan , namun percayalah , tuhan memberikan apa yang kita butuhkan .",positive,"['tidak_selalu', 'percaya', 'tuhan', 'butuh']",2
"kalau ada yang pindah ke twitter karena muak sama orang , iri , ya mungkin psikologis kamu yang bermasalah",negative,"['pindah', 'twitter', 'muak', 'orang', 'iri', 'ya', 'psikologis']",0
"sarapan di saffron restoran , dengan variasi makanan yang sangat enak dan luar biasa , dilengkapi area merokok dan non area . terima kasih buat bapak . agus f b manager dan tema dengan pelayanan yang ramah .",positive,"['sarap', 'saffron', 'restoran', 'variasi', 'makan', 'enak', 'lengkap', 'area', 'rokok', 'non', 'area', 'terima', 'kasih', 'agus', 'f', 'b', 'manager', 'tema', 'layan', 'ramah']",2
"royal wonder steak aus , harga rp 150.000 , pesan yang medium , rasanya datar , saus nya juga tidak bantu rasanya . sayang sekali australian imported beef disajikan seperti itu . pan seared marinated lamb aus harga 99 : 5 , beberapa bagian masih tidak matang , tekstur keras dan dry . makanan penutup kita pesan apple strudel , dari tadi kita tulis review ini bahkan belum datang makanan nya .",negative,"['royal', 'wonder', 'steak', 'aus', 'harga', 'rp', '150', '000', 'pesan', 'medium', 'datar', 'saus', 'tidak_bantu', 'sayang', 'australian', 'imported', 'beef', 'saji', 'pan', 'seared', 'marinated', 'lamb', 'aus', 'harga', '99', '5', 'tidak_matang', 'tekstur', 'keras', 'dry', 'makan', 'tutup', 'pesan', 'apple', 'strudel', 'tulis', 'review', 'makan']",0
"menu makanan yang disediakan restoran ini adalah makanan modern . rasa makanan nya enak-enak sepanjang yang pernah saya coba . minuman nya pun enak dan menarik tampilan nya . tempat nya nyaman untuk berkumpul bersama keluarga ataupun teman-teman . harga lumayan , tidak bisa dikatakan murah juga , tapi masih terjangkau untuk kelas menengah .",positive,"['menu', 'makan', 'sedia', 'restoran', 'makan', 'modern', 'makan', 'enak', 'enak', 'coba', 'minum', 'enak', 'tarik', 'tampil', 'nyaman', 'kumpul', 'keluarga', 'teman', 'teman', 'harga', 'lumayan', 'tidak_bisa', 'murah', 'jangkau', 'kelas']",2
"menu masakan sunda yang disajikan lumayan bervariasi dengan rasa yang lumayan enak , jumlah pelayan dan waktu pelayanan nya pun cukup baik sehingga kami puas makan siang di sana , hanya tata letak restoran yang lantai nya bervariasi naik - turun sehingga harus ekstra hati-hati untuk orang tua dan anak kecil , semoga bisa semakin ditingkatkan pelayanan dan variasi menu nya . sukses selalu untuk boemi mitoha .",positive,"['menu', 'masakan', 'sunda', 'saji', 'lumayan', 'variasi', 'lumayan', 'enak', 'layan', 'layan', 'baik', 'puas', 'makan', 'siang', 'tata', 'letak', 'restoran', 'lantai', 'variasi', 'turun', 'ekstra', 'hati', 'hati', 'orang', 'tua', 'anak', 'moga', 'tingkat', 'layan', 'variasi', 'menu', 'sukses', 'boemi', 'mitoha']",2
"enak banget manteb sekali ! kuah kari nya juga keras banget mantaplah . hanya harga nya agak mahal ya , tapi setimpal karena nasi nya ambil sepuas nya : 9",positive,"['enak', 'banget', 'manteb', 'kuah', 'kari', 'keras', 'banget', 'mantap', 'harga', 'mahal', 'ya', 'timpal', 'nasi', 'ambil', 'puas', '9']",2
"di kfc ini pelayan-pelayan nya sangat luar biasa memuaskan , mulai dari manager hingga ke bagian kebersihan layanan nya . benar benar berdeda dengan kfc lainnya . kerja bagus .",positive,"['kfc', 'layan', 'layan', 'muas', 'manager', 'bersih', 'layan', 'berdeda', 'kfc', 'kerja', 'bagus']",2
"untuk rasa makanan nya menurut saya biasa saja . standar untuk harga yang ditawarkan . tetapi pelayanan nya cukup baik , pelayan nya ramah-ramah . sayang nya akses menuju ke lokasi yang agak sulit karena jalan nya kadang rusak .",positive,"['makan', 'standar', 'harga', 'tawar', 'layan', 'baik', 'layan', 'ramah', 'ramah', 'sayang', 'akses', 'tuju', 'lokasi', 'sulit', 'jalan', 'kadang', 'rusak']",2
"tempat nya lumayan besar , dekorasi nya bagus , suasana nya juga oke . makanan di sini harga nya terjangkau alias murah meriah . sirloin steak nya enak , daging nya empuk , porsi nya juga cukup besar , pas untuk makan siang . spaghetti carbonara nya agak hambar rasanya , fish dan chips nya porsi nya besar , rasanya juga enak . steak nya direkomendasikan .",positive,"['lumayan', 'dekorasi', 'bagus', 'suasana', 'oke', 'makan', 'harga', 'jangkau', 'alias', 'murah', 'riah', 'sirloin', 'steak', 'enak', 'daging', 'empuk', 'porsi', 'pas', 'makan', 'siang', 'spaghetti', 'carbonara', 'hambar', 'fish', 'chips', 'porsi', 'enak', 'steak', 'rekomendasi']",2
orang-orang seperti dia itu tidak perlu lagi hidup di bangsa ini . usir saja dari indonesia .,negative,"['orang', 'orang', 'tidak_perlu', 'hidup', 'bangsa', 'usir', 'indonesia']",0
cerahkanlah orang-orang yang pikiran nya sempit ini . kesal ih baca nya,negative,"['cerah', 'orang', 'orang', 'pikir', 'sempit', 'kesal', 'ih', 'baca']",0
"kami mampir beli tahu ateul ini selain untuk oleh-oleh juga untuk dimakan di kendaraan , rasanya gurih dan lezat . suka",positive,"['mampir', 'beli', 'ateul', 'makan', 'kendara', 'gurih', 'lezat', 'suka']",2
bingung saya dengan semua ini galau,negative,"['bingung', 'galau']",0
"kami mengunjungi tempat ini karena kebetulan berada di kawasan setiabudi dan tampaknya tempat ini mendapat banyak rekomendasi . memang tempat nya sendiri nyaman dan menyenangkan , dekorasi nya menarik . menu nya variatif semuanya tampak enak . harga nya tidak bisa dibilang murah juga , tapi puas dengan apa yang kita bayar . sup nya porsi nya kecil dan roti yang disediakan juga terlalu imut . tapi main course nya tidak mengecewakan .",positive,"['unjung', 'kawasan', 'setiabudi', 'rekomendasi', 'nyaman', 'senang', 'dekorasi', 'tarik', 'menu', 'variatif', 'enak', 'harga', 'tidak_bisa', 'bilang', 'murah', 'puas', 'bayar', 'sup', 'porsi', 'roti', 'sedia', 'imut', 'main', 'course', 'tidak_kecewa']",2
tidak pernah gagal,positive,"['tidak_pernah', 'gagal']",2
batagor kingsley merupakan salah satu batagor yang paling terkenal di kota bandung . beberapa kali ke bandung selalu mampir ke sini untuk membeli batagor sebagai oleh-oleh . mengenai cita rasanya menurut saya batagor kingsley enak .,positive,"['batagor', 'kingsley', 'rupa', 'salah', 'batagor', 'kenal', 'kota', 'bandung', 'kali', 'bandung', 'mampir', 'beli', 'batagor', 'kena', 'cita', 'batagor', 'kingsley', 'enak']",2
"waspadalah ribka tjiptaning yang tak pernah malu jadi anak pki , dan 20 juta orang pki siap bangkit berawal dari pdip",negative,"['waspada', 'ribka', 'tjiptaning', 'tidak_pernah', 'malu', 'anak', 'pki', '20', 'juta', 'orang', 'pki', 'bangkit', 'pdip']",0
aduh jangan sok baik deh main undang pak presiden segala . mau mengusung ah jadi wakil presiden ? tak akan berhasil itu .,negative,"['aduh', 'sok', 'baik', 'deh', 'main', 'undang', 'presiden', 'usung', 'ah', 'wakil', 'presiden', 'tidak_akan', 'hasil']",0
"sudah setahun setelah terakhir bandung akhirnya saya makan di cost lagi . d cost adalah tempat makan favorit saya karena masakan nya enak , bersih dan harga nya murah . tapi setelah makan di di cost bin kemarin , yang saya dapati adalah menu-menu yang tidak ada atau habis . akhirnya saya dan keluarga hanya makan udang , tom yum dan sayur . rasanya jauh dari enak . tomyum nya tidak .",negative,"['bandung', 'makan', 'cost', 'd', 'cost', 'makan', 'favorit', 'masakan', 'enak', 'bersih', 'harga', 'murah', 'makan', 'cost', 'bin', 'kemarin', 'menu', 'menu', 'tidak_ada', 'habis', 'keluarga', 'makan', 'udang', 'tom', 'yum', 'sayur', 'enak', 'tomyum']",0
"pelanggan pdam tirtanadi kecewa karena air sangat kotor dan berlumpur , kenaikan harga air tanpa ada sosialisasi .",negative,"['langgan', 'pdam', 'tirtanadi', 'kecewa', 'air', 'kotor', 'lumpur', 'harga', 'air', 'sosialisasi']",0
"saya di cgv marvel city sby mau verifikasi sms redam , tapi di informasi telkomsel trobel , menyebalkan !",negative,"['cgv', 'marvel', 'city', 'sby', 'verifikasi', 'sms', 'redam', 'informasi', 'telkomsel', 'trobel', 'sebal']",0
"tidak seperti steak-steak biasanya , seperti mewah tapi asli nya biasa . para pelayan nya baik sih , tetapi kaku . bagaimana pun mungkin jenis steak yang saya makan biasa saja rasanya , belum tahu steak dengan rasa yang lain : p kalau ada duit lebih , sudah enggak usah sok-sokan dahulukan gengsi , makan steak dengan tempat favorit yang sudah ada ya sudah tempat favorit biasa saja . maaf ya .",negative,"['tidak_seperti', 'steak', 'steak', 'mewah', 'asli', 'layan', 'baik', 'kaku', 'jenis', 'steak', 'makan', 'steak', 'p', 'duit', 'sok', 'sok', 'gengsi', 'makan', 'steak', 'favorit', 'ya', 'favorit', 'maaf', 'ya']",0
kepiting telor saos singapore are the terbaik in ini restoran . cocok buat makan berdua atau ajak keluarga . harga kepiting standard .,positive,"['kepiting', 'telor', 'saos', 'singapore', 'are', 'the', 'baik', 'in', 'restoran', 'cocok', 'makan', 'ajak', 'keluarga', 'harga', 'kepiting', 'standard']",2
"ketika pertama kali datang , suasana hangat dan nyaman langsung menghinggapi . hingga ingin berlama-lama di sana . menu pun datang . wajah . harga nya lumayan berat buat saya . ahkir nya saya bersama teman pesan . ternyata di balik harga nya yang tinggi , porsi nya pun begitu besar . hingga saya menghabiskan salah satu menu ayam oleh 3 orang . ! jamuan kami kemudian ditutup oleh pancake yang manis . secara keseluruhan saya suka makan di sini .",positive,"['kali', 'suasana', 'hangat', 'nyaman', 'langsung', 'hinggap', 'menu', 'wajah', 'harga', 'lumayan', 'berat', 'ahkir', 'teman', 'pesan', 'nyata', 'harga', 'porsi', 'habis', 'salah', 'menu', 'ayam', '3', 'orang', 'jamu', 'tutup', 'pancake', 'manis', 'suka', 'makan']",2
mal di bandung ini cukup ramai dan banyak pengunjung sayang sekali sampai di sana kami parkir sudah penuh . beragam restoran ada di sana . juga beragam tempat asyik bagi mereka yang hobi dengan belanja . sayang sekali saya bukan penggemar belanja jadi cukup mencoba makanan restoran dan berkeliling sebentar untuk melihat suasana di sana,positive,"['mal', 'bandung', 'ramai', 'unjung', 'sayang', 'parkir', 'penuh', 'agam', 'restoran', 'agam', 'asyik', 'hobi', 'belanja', 'sayang', 'tidak_gemar', 'belanja', 'coba', 'makan', 'restoran', 'keliling', 'sebentar', 'lihat', 'suasana']",2
